1,0,15.05326748,28.0271759,15.05321884,0,15.05331898,0,28.72704029,233.8783906,262.6054309
2,0,15.07985401,29.2110939,15.07964706,0,15.08008003,0,30.49486685,229.7389019,260.2337688
3,0,15.30427647,28.8917141,15.30428982,0,15.3047142,5.12E-09,25.78991222,235.6358442,261.4257564
4,0,15.86245441,28.22268677,15.86290073,0,15.86309528,0,73.69315219,305.7164645,379.4096167
5,0,14.72075844,28.13370895,14.72094059,0,14.72099018,0,27.96680021,243.1514843,271.1182845
6,0,15.52710819,28.47145081,15.52656651,0,15.52659321,0,34.29822254,248.6305933,282.9288158
7,0,15.229249,27.46364975,15.22906399,0,15.22948647,0,28.29553771,236.4163294,264.7118671
8,0,15.28349113,27.97067642,15.28359222,0,15.28343391,0,29.09391212,234.4814987,263.5754108
9,0,15.06797409,28.43572426,15.06790066,0,15.06812859,0,32.21146107,240.0769539,272.288415
10,0,15.36462879,27.90122223,15.36481094,0,15.36450958,0,27.52678537,234.05233,261.5791154
11,0,15.46267414,29.32218361,15.46246815,0,15.46326923,1.08E-08,28.24358869,237.1191034,265.3626921
12,0,15.26358032,27.86928177,15.26370239,0,15.26379585,0,30.04898,229.7900486,259.8390286
13,0,15.55615616,28.0020752,15.55604553,0,15.55615616,0,22.29077792,232.325192,254.6159699
14,0,15.37646008,28.77024841,15.37611103,0,15.37582016,0,29.05222154,243.4868698,272.5390913
15,0,15.33163834,29.41294861,15.33188629,0,15.33184433,0,26.74572587,246.1731172,272.9188431
16,0,15.12814808,28.62463951,15.12820625,0,15.12806606,0,28.89630699,233.2201841,262.1164911
17,0,15.28812027,28.49056625,15.28835106,0,15.28880119,0,30.70683765,237.6322494,268.3390871
18,0,15.02832222,28.1505127,15.02819347,0,15.0281353,0,40.21535873,252.4498422,292.6652009
19,0,15.06481266,27.75518036,15.0650301,0,15.06498909,9.90E-10,25.40128112,229.9472644,255.3485455
20,0,15.15596867,26.97816277,15.1559906,0,15.15608692,0,31.40100026,239.0887201,270.4897204
21,0,15.20682335,28.14165497,15.2075491,0,15.20738792,0,29.56902409,231.2162313,260.7852554
22,0,15.41139221,28.87815857,15.41156292,0,15.41209412,0,28.93205166,228.9225442,257.8545959
23,0,15.03339767,28.19944763,15.03358841,0,15.03356552,0,23.74393606,203.4437551,227.1876912
24,0,15.47789574,28.7296257,15.47779369,0,15.47790432,0,28.62080169,245.340162,273.9609637
25,0,15.05711365,27.94765472,15.05702209,0,15.05708885,0,44.58507943,242.1456304,286.7307098
26,0,15.32436371,27.56875992,15.32446766,0,15.32425594,0,25.21327353,246.7513387,271.9646122
27,0,15.54399967,28.3512249,15.54456711,0,15.54416275,0,27.35896015,227.5384617,254.8974219
28,0,15.03840446,27.95295715,15.03848648,0,15.03906727,0,42.08323431,237.6821792,279.7654135
29,0,15.55841637,28.41811752,15.55825043,0,15.55823708,0,44.0481112,235.9484966,279.9966078
30,0,15.26841736,28.87757301,15.26821899,0,15.26800346,0,29.95744705,242.7313073,272.6887544
1,1,15.05326748,28.0271759,15.05307388,0,15.53102779,0,348.1892972,230.8596117,579.0489089
2,1,15.07985401,29.2110939,15.07983875,0,16.03901291,0,64.02232957,238.117892,302.1402216
3,1,15.30427647,28.8917141,15.30396557,0,16.3733139,7.15E-07,69.69096923,239.8534977,309.5444669
4,1,15.86245441,28.22268677,15.86292458,0,17.20907021,0,103.2041295,304.0926821,407.2968116
5,1,14.72075844,28.13370895,14.72090244,0,15.2032671,0.001159668,424.8184419,241.5353394,666.3537813
6,1,15.52710819,28.47145081,15.52683353,0,16.17486572,0,226.6339018,241.1003208,467.7342226
7,1,15.229249,27.46364975,15.22904396,0,15.98859215,0.007868648,391.3184681,232.3478143,623.6662824
