42, 0.2, -2.32981276512146, -2.181145429611206, -2.329831600189209, 0.0,-2.3021631240844727, 0.0, 93.8544442653656, 2658.854035139084
43, 0.6, -3.4062702655792236, -3.4107139110565186, -3.406409740447998, 0.0,-3.3847572803497314, 5.960464477539063e-08, 98.06242632865906, 2721.3720486164093
64, 0.8, -2.570472478866577, -2.858718156814575, -2.570472478866577, 0.0,-2.5528035163879395, 1.7881393432617188e-07, 96.67760038375854, 2627.5175108909607
97, 0.2, -3.484832525253296, -3.486531972885132, -3.484832525253296, 0.0,-3.4710419178009033, 0.0, 91.52974271774292, 2485.2191145420074
47, 0.4, -2.89235782623291, -2.725260019302368, -2.89235782623291, 0.0,-2.882768392562866, 0.0, 96.70183563232422, 2753.287236213684
64, 0.6, -2.570472478866577, -2.858718156814575, -2.570472478866577, 0.0,-2.5580317974090576, 0.0, 95.75042200088501, 2701.0904211997986
50, 0.2, -3.972456693649292, -3.6941728591918945, -3.972456693649292, 0.0,-3.929952621459961, 2.9802322387695312e-08, 95.81653499603271, 2748.783279657364
53, 0.8, -3.756157398223877, -3.9525258541107178, -3.756169319152832, 0.0,-3.699237585067749, 0.0, 100.45377826690674, 2754.721717596054
53, 1.0, -3.756157398223877, -3.9525258541107178, -3.756180763244629, 0.0,-3.6729257106781006, 0.0, 101.6218593120575, 2757.287717103958
93, 0.8, -2.9097325801849365, -2.9119741916656494, -2.9097900390625, 0.0,-2.7424111366271973, 0.0, 104.86390709877014, 2566.7094790935516
43, 0.4, -3.4062702655792236, -3.4107139110565186, -3.4062702655792236, 0.0,-3.390643835067749, 0.0, 95.05005764961243, 2851.7321717739105
65, 0.4, -4.832228183746338, -4.682443141937256, -4.832228183746338, 0.0,-4.763769626617432, 2.9802322387695312e-08, 94.91964530944824, 2750.330274581909
92, 1.0, -3.578749418258667, -3.5186069011688232, -3.578995943069458, 0.0,-3.4327008724212646, 0.0, 98.8161392211914, 2591.6791751384735
93, 1.0, -2.9097325801849365, -2.9119741916656494, -2.909806966781616, 0.0,-2.636504650115967, 1.1920928955078125e-07, 109.69769668579102, 2586.034082174301
42, 0.4, -2.32981276512146, -2.181145429611206, -2.3298885822296143, 0.0,-2.2634122371673584, 2.9802322387695312e-08, 97.15689778327942, 2851.7627959251404
54, 0.4, -2.8091013431549072, -2.6459391117095947, -2.8091013431549072, 0.0,-2.797168493270874, 0.0, 92.33376336097717, 2812.2783274650574
32, 0.2, -4.821239471435547, -4.389590740203857, -4.821239471435547, 0.0,-4.804515838623047, 8.940696716308594e-08, 93.97822260856628, 2884.0405735969543
41, 0.8, -5.159901142120361, -4.342650890350342, -5.159910202026367, 0.0,-5.067685604095459, 5.960464477539063e-08, 99.40665555000305, 2881.651863336563
32, 0.4, -4.821239471435547, -4.389590740203857, -4.821239471435547, 0.0,-4.7812113761901855, 2.9802322387695312e-08, 101.35307121276855, 2878.7025871276855
93, 0.6, -2.9097325801849365, -2.9119741916656494, -2.909773349761963, 0.0,-2.811675548553467, 0.0, 100.08777332305908, 2615.50736451149
34, 1.0, -2.8936362266540527, -3.162105083465576, -2.8929026126861572, 0.0,-1.8959505558013916, 0.0, 128.65377163887024, 2815.9189331531525
35, 0.8, -2.2274320125579834, -2.609264612197876, -2.227437973022461, 0.0,-2.0365054607391357, 0.000726163387298584, 116.42018055915833, 2869.8377180099487
54, 1.0, -2.8091013431549072, -2.6459391117095947, -2.8091013431549072, 0.0,-2.7832748889923096, 7.152557373046875e-06, 95.59342861175537, 2817.3258159160614
44, 1.0, -3.298344373703003, -3.330371856689453, -3.298344373703003, 0.0,-3.2203915119171143, 0.006756424903869629, 140.08620500564575, 2836.5915451049805
84, 0.2, -3.9928970336914062, -3.821514129638672, -3.9928970336914062, 0.0,-4.000611305236816, 0.0003078728914260864, 92.853031873703, 2679.613253593445
39, 0.2, -2.485116958618164, -3.0222718715667725, -2.485116958618164, 0.0,-2.4724371433258057, 0.0, 93.69515204429626, 2881.1135172843933
39, 0.6, -2.485116958618164, -3.0222718715667725, -2.485055685043335, 0.0,-2.4430274963378906, 0.0, 97.26835989952087, 2885.891390800476
39, 0.4, -2.485116958618164, -3.0222718715667725, -2.485116958618164, 0.0,-2.458388328552246, 0.0, 98.95439505577087, 2885.1018385887146
53, 0.6, -3.756157398223877, -3.9525258541107178, -3.7561676502227783, 0.0,-3.7194366455078125, 0.0, 100.01445746421814, 2827.8385167121887
95, 1.0, -4.3931145668029785, -3.6649322509765625, -4.393132209777832, 0.0,-4.37180757522583, 0.08599317073822021, 108.6633985042572, 2572.24769115448
34, 0.8, -2.8936362266540527, -3.162105083465576, -2.8928744792938232, 0.0,-1.9077067375183105, 0.0, 135.99595499038696, 2833.012393474579
43, 0.2, -3.4062702655792236, -3.4107139110565186, -3.4062702655792236, 0.0,-3.3971829414367676, 0.0, 94.001779794693, 2913.737126350403
94, 0.6, -3.7426252365112305, -4.002300262451172, -3.7426559925079346, 0.0,-3.705493450164795, 0.0, 107.2381443977356, 2639.6308093070984
